recommends,specials_url,title,url,region,coord,phone,board,address,img_url
"[{'dish': u'http://www.dianping.com/shop/3573139/dish-%E7%83%A7%E7%83%A4', 'name': u'\u70e7\u70e4'}, {'dish': u'http://www.dianping.com/shop/3573139/dish-%E5%8F%A3%E5%91%B3%E8%99%BE', 'name': u'\u53e3\u5473\u867e'}, {'dish': u'http://www.dianping.com/shop/3573139/dish-%E7%89%9B%E7%AD%8B', 'name': u'\u725b\u7b4b'}, {'dish': u'http://www.dianping.com/shop/3573139/dish-%E7%83%A7%E7%83%A4', 'name': u'\u70e7\u70e4'}]",,三毛烧烤,http://www.dianping.com/shop/3573139,岳阳楼区,"113.1105599,29.37049581",0730-8750001,"{'url': u'http://www.dianping.com/mylist/1573545', 'intro': u'\u4fd7\u8bdd\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u5403\u4ec0\u4e48\uff0c\u800c\u662f\u548c\u8c01\u53bb\u3002\u591c\u732b\u5b50\u5374\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u548c\u8c01\u53bb\uff0c\u800c\u662f\u5728\u4ec0\u4e48\u65f6\u95f4\u5403...', 'title': u'\u3010\u5cb3\u9633\u3011\u5bb5\u591c\u70e7\u70e4\u5403\u8d77\u6765'}",炮台山路新胜巷内,http://i3.s1.dpfile.com/pc/21e59b980367b260dacadae37c1db1b0(335c221)/thumb.jpg
,javascript:;,牛太郎时尚自助烧烤,http://www.dianping.com/shop/8909084,岳阳楼区,"113.1097,29.37328",0730-2915188,"{'url': u'http://www.dianping.com/mylist/1573545', 'intro': u'\u4fd7\u8bdd\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u5403\u4ec0\u4e48\uff0c\u800c\u662f\u548c\u8c01\u53bb\u3002\u591c\u732b\u5b50\u5374\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u548c\u8c01\u53bb\uff0c\u800c\u662f\u5728\u4ec0\u4e48\u65f6\u95f4\u5403...', 'title': u'\u3010\u5cb3\u9633\u3011\u5bb5\u591c\u70e7\u70e4\u5403\u8d77\u6765'}",岳阳商业步行广场地一大道中心广场负二楼(步行街王子鞋城门口爱心献血屋后牛太郎专用通道),http://i2.s1.dpfile.com/pc/a788d52a5ccfb4ce12bc6bc1245af3cb(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/8689789/dish-%E7%83%A4%E9%B1%BC', 'name': u'\u70e4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/8689789/dish-%E8%93%9D%E8%8E%93%E5%B1%B1%E8%8D%AF%E7%B3%95', 'name': u'\u84dd\u8393\u5c71\u836f\u7cd5'}, {'dish': u'http://www.dianping.com/shop/8689789/dish-%E9%BA%BB%E8%BE%A3%E9%A6%99%E9%94%85', 'name': u'\u9ebb\u8fa3\u9999\u9505'}, {'dish': u'http://www.dianping.com/shop/8689789/dish-%E7%83%A4%E9%B1%BC', 'name': u'\u70e4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/8689789/dish-%E9%BA%BB%E8%BE%A3%E9%A6%99%E9%94%85', 'name': u'\u9ebb\u8fa3\u9999\u9505'}]",,辣尚瘾,http://www.dianping.com/shop/8689789,岳阳楼区,"113.1296337,29.36349414",0730-8967979,"{'url': u'http://www.dianping.com/mylist/1573545', 'intro': u'\u4fd7\u8bdd\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u5403\u4ec0\u4e48\uff0c\u800c\u662f\u548c\u8c01\u53bb\u3002\u591c\u732b\u5b50\u5374\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u548c\u8c01\u53bb\uff0c\u800c\u662f\u5728\u4ec0\u4e48\u65f6\u95f4\u5403...', 'title': u'\u3010\u5cb3\u9633\u3011\u5bb5\u591c\u70e7\u70e4\u5403\u8d77\u6765'}",建湘路天伦金三角购物公园3楼美食城3007号(大润发三楼),http://i2.s1.dpfile.com/pc/94eedb2be87af98c25ead28ac4223fd7(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/8006184/dish-%E7%83%A4%E9%B1%BC', 'name': u'\u70e4\u9c7c'}]",,三毛烧烤,http://www.dianping.com/shop/8006184,君山区,"113.0042699,29.43801452",,"{'url': u'http://www.dianping.com/mylist/1573545', 'intro': u'\u4fd7\u8bdd\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u5403\u4ec0\u4e48\uff0c\u800c\u662f\u548c\u8c01\u53bb\u3002\u591c\u732b\u5b50\u5374\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u548c\u8c01\u53bb\uff0c\u800c\u662f\u5728\u4ec0\u4e48\u65f6\u95f4\u5403...', 'title': u'\u3010\u5cb3\u9633\u3011\u5bb5\u591c\u70e7\u70e4\u5403\u8d77\u6765'}",君山大道机关小区对面,http://i3.s2.dpfile.com/pc/25fabb99e6fa1a760ca9a17ad66c8b4e(335c221)/thumb.jpg
,javascript:;,松临料理铁板烧,http://www.dianping.com/shop/5437335,岳阳楼区,"113.147648000213,29.3570359998851",0730-8096999,"{'url': u'http://www.dianping.com/mylist/1573545', 'intro': u'\u4fd7\u8bdd\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u5403\u4ec0\u4e48\uff0c\u800c\u662f\u548c\u8c01\u53bb\u3002\u591c\u732b\u5b50\u5374\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u548c\u8c01\u53bb\uff0c\u800c\u662f\u5728\u4ec0\u4e48\u65f6\u95f4\u5403...', 'title': u'\u3010\u5cb3\u9633\u3011\u5bb5\u591c\u70e7\u70e4\u5403\u8d77\u6765'}",岳阳大道金鹗东路190号华瑞丹枫酒店内(近枫树新村),http://i3.s1.dpfile.com/pc/4fb5ffa0dd9cdd5679a0c8939aa4ffe0(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/2564281/dish-%E7%88%86%E7%82%92%E8%82%A5%E8%82%A0', 'name': u'\u7206\u7092\u80a5\u80a0'}]",,猫仔美食,http://www.dianping.com/shop/2564281,临湘市其他,"112.888003,29.530736",,"{'url': u'http://www.dianping.com/mylist/1573545', 'intro': u'\u4fd7\u8bdd\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u5403\u4ec0\u4e48\uff0c\u800c\u662f\u548c\u8c01\u53bb\u3002\u591c\u732b\u5b50\u5374\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u548c\u8c01\u53bb\uff0c\u800c\u662f\u5728\u4ec0\u4e48\u65f6\u95f4\u5403...', 'title': u'\u3010\u5cb3\u9633\u3011\u5bb5\u591c\u70e7\u70e4\u5403\u8d77\u6765'}",路中修制厂1号,http://i1.s1.dpfile.com/pc/67787e14b672ffebcd85c5fb3691a347(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/8862521/dish-%E6%8B%8C%E9%A5%AD%E5%BE%88%E5%A5%BD%E5%90%83!', 'name': u'\u62cc\u996d\u5f88\u597d\u5403!'}]",,百度烤肉,http://www.dianping.com/shop/8862521,岳阳楼区,"113.115825800105,29.3698999000051",0730-8881717,"{'url': u'http://www.dianping.com/mylist/1573545', 'intro': u'\u4fd7\u8bdd\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u5403\u4ec0\u4e48\uff0c\u800c\u662f\u548c\u8c01\u53bb\u3002\u591c\u732b\u5b50\u5374\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u548c\u8c01\u53bb\uff0c\u800c\u662f\u5728\u4ec0\u4e48\u65f6\u95f4\u5403...', 'title': u'\u3010\u5cb3\u9633\u3011\u5bb5\u591c\u70e7\u70e4\u5403\u8d77\u6765'}",东茅岭路土桥新格里时尚广场4楼(土桥农业银行正对面),http://i1.s2.dpfile.com/pc/66f87dc83d43c9aff31eaab77d3c886a(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/6128404/dish-%E5%9F%B9%E6%A0%B9', 'name': u'\u57f9\u6839'}, {'dish': u'http://www.dianping.com/shop/6128404/dish-%E5%90%84%E7%A7%8D%E8%82%89', 'name': u'\u5404\u79cd\u8089'}, {'dish': u'http://www.dianping.com/shop/6128404/dish-%E7%89%9B%E8%82%89', 'name': u'\u725b\u8089'}]",javascript:;,牛太郎烧烤,http://www.dianping.com/shop/6128404,岳阳楼区,"113.13825,29.35679",0730-2998368,"{'url': u'http://www.dianping.com/mylist/1573545', 'intro': u'\u4fd7\u8bdd\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u5403\u4ec0\u4e48\uff0c\u800c\u662f\u548c\u8c01\u53bb\u3002\u591c\u732b\u5b50\u5374\u8bf4\uff1a\u5173\u952e\u4e0d\u662f\u548c\u8c01\u53bb\uff0c\u800c\u662f\u5728\u4ec0\u4e48\u65f6\u95f4\u5403...', 'title': u'\u3010\u5cb3\u9633\u3011\u5bb5\u591c\u70e7\u70e4\u5403\u8d77\u6765'}",花板桥步步高广场6楼,http://i3.s2.dpfile.com/pc/f28e6c5c93a482859ad71615a7ab4c38(335c221)/thumb.jpg
,,品悦港式点心甜品,http://www.dianping.com/shop/18185827,岳阳楼区,"113.1247,29.35589",0730-8953099,"{'url': u'http://www.dianping.com/mylist/2206626', 'intro': u'\u7cd6\u6c34\u662f\u5e7f\u4e1c\u5730\u533a\u6c49\u65cf\u751c\u54c1\u5c0f\u5403\u7684\u603b\u79f0\uff0c\u4e00\u5e74\u56db\u5b63\u90fd\u8d85\u53d7MM\u6b22\u8fce\uff0c\u5cb3\u9633\u8d85\u4eba\u6c14\u7684\u7cd6\u6c34\u94fa\u6709\u54ea\u4e9b...', 'title': u'\u3010\u5cb3\u9633\u3011\u751c\u54c1\u63a7\u5fc5\u6765 \u4eba\u6c14\u7206\u8868\u7684\u7cd6\u6c34\u94fa'}","白杨坡路德郡卡布奇诺小区,临街108号门面,靠近八中",http://i3.s1.dpfile.com/pc/ac132fe392a111fd0ff3cef56c1213aa(335c221)/thumb.jpg
,,美和甜品,http://www.dianping.com/shop/13860472,岳阳楼区,"113.09488,29.37423",,"{'url': u'http://www.dianping.com/mylist/2206626', 'intro': u'\u7cd6\u6c34\u662f\u5e7f\u4e1c\u5730\u533a\u6c49\u65cf\u751c\u54c1\u5c0f\u5403\u7684\u603b\u79f0\uff0c\u4e00\u5e74\u56db\u5b63\u90fd\u8d85\u53d7MM\u6b22\u8fce\uff0c\u5cb3\u9633\u8d85\u4eba\u6c14\u7684\u7cd6\u6c34\u94fa\u6709\u54ea\u4e9b...', 'title': u'\u3010\u5cb3\u9633\u3011\u751c\u54c1\u63a7\u5fc5\u6765 \u4eba\u6c14\u7206\u8868\u7684\u7cd6\u6c34\u94fa'}",汴河街(保利西街),http://i2.s2.dpfile.com/pc/7ba3b1f3501f36e94fcf98121245aa93(335c221)/thumb.jpg
,javascript:;,Miss港式甜品站,http://www.dianping.com/shop/13848236,岳阳楼区,"113.09714,29.37462",18684723421,"{'url': u'http://www.dianping.com/mylist/2206626', 'intro': u'\u7cd6\u6c34\u662f\u5e7f\u4e1c\u5730\u533a\u6c49\u65cf\u751c\u54c1\u5c0f\u5403\u7684\u603b\u79f0\uff0c\u4e00\u5e74\u56db\u5b63\u90fd\u8d85\u53d7MM\u6b22\u8fce\uff0c\u5cb3\u9633\u8d85\u4eba\u6c14\u7684\u7cd6\u6c34\u94fa\u6709\u54ea\u4e9b...', 'title': u'\u3010\u5cb3\u9633\u3011\u751c\u54c1\u63a7\u5fc5\u6765 \u4eba\u6c14\u7206\u8868\u7684\u7cd6\u6c34\u94fa'}",保利西街16棟121号(卞河街对面),http://i1.s2.dpfile.com/pc/51bb8946c9c8cffaff4999eee6776a99(335c221)/thumb.jpg
,,茗记甜品,http://www.dianping.com/shop/22350648,平江县其他,"113.58214,28.7042",0730-6666203,"{'url': u'http://www.dianping.com/mylist/2206626', 'intro': u'\u7cd6\u6c34\u662f\u5e7f\u4e1c\u5730\u533a\u6c49\u65cf\u751c\u54c1\u5c0f\u5403\u7684\u603b\u79f0\uff0c\u4e00\u5e74\u56db\u5b63\u90fd\u8d85\u53d7MM\u6b22\u8fce\uff0c\u5cb3\u9633\u8d85\u4eba\u6c14\u7684\u7cd6\u6c34\u94fa\u6709\u54ea\u4e9b...', 'title': u'\u3010\u5cb3\u9633\u3011\u751c\u54c1\u63a7\u5fc5\u6765 \u4eba\u6c14\u7206\u8868\u7684\u7cd6\u6c34\u94fa'}",县城十字街君子巷米萝咖啡后侧,http://i2.s2.dpfile.com/pc/b470cb2b5c8da4a8e446394aa714c848(335c221)/thumb.jpg
,,恒记甜品,http://www.dianping.com/shop/14171503,岳阳楼区,"113.0944273,29.37659113",18673086633,"{'url': u'http://www.dianping.com/mylist/2206626', 'intro': u'\u7cd6\u6c34\u662f\u5e7f\u4e1c\u5730\u533a\u6c49\u65cf\u751c\u54c1\u5c0f\u5403\u7684\u603b\u79f0\uff0c\u4e00\u5e74\u56db\u5b63\u90fd\u8d85\u53d7MM\u6b22\u8fce\uff0c\u5cb3\u9633\u8d85\u4eba\u6c14\u7684\u7cd6\u6c34\u94fa\u6709\u54ea\u4e9b...', 'title': u'\u3010\u5cb3\u9633\u3011\u751c\u54c1\u63a7\u5fc5\u6765 \u4eba\u6c14\u7206\u8868\u7684\u7cd6\u6c34\u94fa'}",汴河街C区75号(金龟天井旁),http://i2.s1.dpfile.com/pc/1d8bbfdc36785e7c7d3f29d370b066a6(335c221)/thumb.jpg
"[{'dish': u'http://waimai.dianping.com/dish/13716211', 'name': None}, {'dish': u'http://www.dianping.com/shop/13716211/dish-%E6%A6%B4%E8%8E%B2%E5%BF%98%E8%BF%94', 'name': u'\u69b4\u83b2\u5fd8\u8fd4'}]",javascript:;,初见港式甜品,http://www.dianping.com/shop/13716211,岳阳楼区,"113.10683,29.37175",0730-8975705,"{'url': u'http://www.dianping.com/mylist/2206626', 'intro': u'\u7cd6\u6c34\u662f\u5e7f\u4e1c\u5730\u533a\u6c49\u65cf\u751c\u54c1\u5c0f\u5403\u7684\u603b\u79f0\uff0c\u4e00\u5e74\u56db\u5b63\u90fd\u8d85\u53d7MM\u6b22\u8fce\uff0c\u5cb3\u9633\u8d85\u4eba\u6c14\u7684\u7cd6\u6c34\u94fa\u6709\u54ea\u4e9b...', 'title': u'\u3010\u5cb3\u9633\u3011\u751c\u54c1\u63a7\u5fc5\u6765 \u4eba\u6c14\u7206\u8868\u7684\u7cd6\u6c34\u94fa'}",南辅道79号(小吃街公交站牌处),http://i3.s2.dpfile.com/pc/c90b98e04b52588f162d3bce83b629b1(335c221)/thumb.jpg
,,LiLi甜品,http://www.dianping.com/shop/21373754,岳阳楼区,"113.120603432,29.3476752683",18873086801,"{'url': u'http://www.dianping.com/mylist/2206626', 'intro': u'\u7cd6\u6c34\u662f\u5e7f\u4e1c\u5730\u533a\u6c49\u65cf\u751c\u54c1\u5c0f\u5403\u7684\u603b\u79f0\uff0c\u4e00\u5e74\u56db\u5b63\u90fd\u8d85\u53d7MM\u6b22\u8fce\uff0c\u5cb3\u9633\u8d85\u4eba\u6c14\u7684\u7cd6\u6c34\u94fa\u6709\u54ea\u4e9b...', 'title': u'\u3010\u5cb3\u9633\u3011\u751c\u54c1\u63a7\u5fc5\u6765 \u4eba\u6c14\u7206\u8868\u7684\u7cd6\u6c34\u94fa'}",南湖游路旁多喜来蛋糕旁,http://i2.s1.dpfile.com/pc/77bfd0b1e52ceca7484ecc1d2d566c0f(335c221)/thumb.jpg
,,顺记甜品,http://www.dianping.com/shop/6830092,岳阳楼区,"113.12957,29.36335",0730-8218056,"{'url': u'http://www.dianping.com/mylist/2206626', 'intro': u'\u7cd6\u6c34\u662f\u5e7f\u4e1c\u5730\u533a\u6c49\u65cf\u751c\u54c1\u5c0f\u5403\u7684\u603b\u79f0\uff0c\u4e00\u5e74\u56db\u5b63\u90fd\u8d85\u53d7MM\u6b22\u8fce\uff0c\u5cb3\u9633\u8d85\u4eba\u6c14\u7684\u7cd6\u6c34\u94fa\u6709\u54ea\u4e9b...', 'title': u'\u3010\u5cb3\u9633\u3011\u751c\u54c1\u63a7\u5fc5\u6765 \u4eba\u6c14\u7206\u8868\u7684\u7cd6\u6c34\u94fa'}",天伦城步行街郁金香街114号(华莱士旁 德克士斜对面),http://i3.s2.dpfile.com/pc/270e859ca696f806ac147f3da07776b4(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/19422009/dish-%E8%8A%92%E6%9E%9C%E7%8F%AD%E6%88%9F', 'name': u'\u8292\u679c\u73ed\u621f'}, {'dish': u'http://www.dianping.com/shop/19422009/dish-%E8%8A%92%E6%9E%9C%E7%8F%AD%E6%88%9F', 'name': u'\u8292\u679c\u73ed\u621f'}]",,恒记甜品,http://www.dianping.com/shop/19422009,岳阳楼区,"113.11321,29.37073",18673063337,"{'url': u'http://www.dianping.com/mylist/2206626', 'intro': u'\u7cd6\u6c34\u662f\u5e7f\u4e1c\u5730\u533a\u6c49\u65cf\u751c\u54c1\u5c0f\u5403\u7684\u603b\u79f0\uff0c\u4e00\u5e74\u56db\u5b63\u90fd\u8d85\u53d7MM\u6b22\u8fce\uff0c\u5cb3\u9633\u8d85\u4eba\u6c14\u7684\u7cd6\u6c34\u94fa\u6709\u54ea\u4e9b...', 'title': u'\u3010\u5cb3\u9633\u3011\u751c\u54c1\u63a7\u5fc5\u6765 \u4eba\u6c14\u7206\u8868\u7684\u7cd6\u6c34\u94fa'}",东茅岭路土桥商业街(弘明•印象文化园2号门面),http://i2.s1.dpfile.com/pc/0a9f3a24ff4ca603c3ca61fea63750bd(335c221)/thumb.jpg
,,波妞家,http://www.dianping.com/shop/20894720,岳阳楼区,"113.09424,29.37624",18673003187,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}",汴河街67—68号,http://i1.s1.dpfile.com/pc/822c71e6e0a7a8ec325c0c9e79cd34b3(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/3347887/dish-%E4%B8%91%E5%B0%8F%E9%B8%AD', 'name': u'\u4e11\u5c0f\u9e2d'}, {'dish': u'http://www.dianping.com/shop/3347887/dish-%E6%89%8B%E6%92%95%E5%8C%85%E8%8F%9C', 'name': u'\u624b\u6495\u5305\u83dc'}, {'dish': u'http://www.dianping.com/shop/3347887/dish-%E5%8D%B0%E5%BA%A6%E7%94%A9%E9%A5%BC', 'name': u'\u5370\u5ea6\u7529\u997c'}, {'dish': u'http://www.dianping.com/shop/3347887/dish-%E4%B8%91%E5%B0%8F%E9%B8%AD', 'name': u'\u4e11\u5c0f\u9e2d'}]",,丑小鸭,http://www.dianping.com/shop/3347887,岳阳楼区,"113.1314003,29.3622903",0730-8612013,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}",花板桥路四化建(近天伦城步行街),http://i3.s2.dpfile.com/pc/5c5714312ec7b569935046e8363ca333(335c221)/thumb.jpg
,javascript:;,天下奇香长沙臭豆腐,http://www.dianping.com/shop/19353708,岳阳楼区,"113.12529,29.37251",13873034378,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}","沃尔玛金足鞋业斜对面,连云街与巴陵中路入口交界处",http://i3.s1.dpfile.com/pc/a86dd68661b5e1431f11479a633cc715(335c221)/thumb.jpg
,javascript:;,非茶不可,http://www.dianping.com/shop/19340021,华容县其他,"112.56555,29.52822",18974031590,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}",城市广场三和国际影院电梯口正对面,http://i3.s2.dpfile.com/pc/df395ad765eb86efea13ab7bcabd3577(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/13678008/dish-%E6%84%8F%E5%A4%A7%E5%88%A9%E7%83%A4%E8%82%89%E6%8A%AB%E8%90%A8', 'name': u'\u610f\u5927\u5229\u70e4\u8089\u62ab\u8428'}, {'dish': u'http://www.dianping.com/shop/13678008/dish-%E6%A6%B4%E8%8E%B2%E6%8A%AB%E8%90%A8', 'name': u'\u69b4\u83b2\u62ab\u8428'}]",javascript:;,我在柔软时光等你,http://www.dianping.com/shop/13678008,岳阳楼区,"113.106719999867,29.3718099999939",0730-8373666,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}","步行街南辅道市工程住楼第13,14号门面(步行街南辅道公交站台旁)",http://i1.s1.dpfile.com/pc/58f1997aea56901842434dab031fef65(335c221)/thumb.jpg
,javascript:;,鸭头鱼尾,http://www.dianping.com/shop/17923501,岳阳楼区,"113.1252911,29.37250896",13973006802,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}",沃尔玛后门农行对面,http://i3.s2.dpfile.com/pc/01f8794abd5da833f2061c00b813fb0a(335c221)/thumb.jpg
,,魔味鬼爪,http://www.dianping.com/shop/21361332,城关镇,"112.55872,29.52722",13607405299,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}",城关镇飞宇楼下(中银大厦对面),http://i2.s2.dpfile.com/pc/2d6a39123d25fa74e8e2eab03ccb2105(335c221)/thumb.jpg
,,子曰•驴肉火烧,http://www.dianping.com/shop/19190405,岳阳楼区,"113.1068442,29.3723908",15377400887,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}","东茅岭步行街如意市场(小吃街)85号,豆花妈妈隔壁",http://i2.s1.dpfile.com/pc/85a0f89f5ac19d2e6057198ea2f738c6(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/18282139/dish-%E6%BE%B3%E8%91%A1%E6%9C%A8%E7%B3%A0', 'name': u'\u6fb3\u8461\u6728\u7ce0'}, {'dish': u'http://www.dianping.com/shop/18282139/dish-%E6%A6%B4%E8%8E%B2%E5%BF%98%E8%BF%94', 'name': u'\u69b4\u83b2\u5fd8\u8fd4'}]",javascript:;,榴芒熊夫妇,http://www.dianping.com/shop/18282139,岳阳楼区,"113.1129,29.37353",18607401011,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}",巴陵中路巴陵尚都一栋1单元5楼(岳阳市一医院后面),http://i3.s2.dpfile.com/pc/6c6e22d3db01603cbb2f6a0f39183b05(335c221)/thumb.jpg
,,猪八脚,http://www.dianping.com/shop/21113446,岳阳楼区,"113.11457,29.35575",13327308818,"{'url': u'http://www.dianping.com/mylist/1651939', 'intro': u'\u73b0\u5728\u5f88\u591a\u9910\u5385\u4e0d\u5149\u8ffd\u6c42\u7f8e\u98df\u7684\u53ef\u53e3\uff0c\u73af\u5883\u7684\u7279\u522b\uff0c\u8fd8\u5f88\u8bb2\u7a76\u5e97\u540d\u7684\u5671\u5934\uff0c\u6709\u90a3\u4e48\u4e9b\u9910\u5385\u4f60\u4e00...', 'title': u'duang\uff01\u5cb3\u9633\u90a3\u4e9b\u540d\u5b57\u5f88\u5947\u8469\u7684\u65b0\u5947\u9910\u5385'}",南湖苗圃(泰和大酒店),http://i1.s1.dpfile.com/pc/c2d710da2ccfd94cd99322c2c40706ff(335c221)/thumb.jpg
